MINE_ID|MINE_NAME|MINE_TYPE|MINE_STATUS|OPERATOR_NAME|OPERATOR_GROUP|CONTROLLER_NAME|STATE|COUNTY|LATITUDE|LONGITUDE|REGION_CODE|PRIMARY_SIC|PRIMARY_CANVASS|NO_EMPLOYEES|NEAREST_TOWN
2003085|Stoneco Portable #2|Surface|Intermittent|Michigan Materials and Aggregates Company|OTHER|CRH PLC|MI|Allegan|42.477778|-85.9|OTHER|Construction Sand and Gravel|SandAndGravel|1|Ostego, MI
2003087|Benzie Sand and Gravel LLC|Surface|Intermittent|Benzie Sand & Gravel LLC|OTHER|Allan John  Zirkel|MI|Benzie|44.631944|-86.090833|OTHER|Construction Sand and Gravel|SandAndGravel|2|Bear Lake
2003089|Scott Road|Surface|Active|Carl Schlegel Inc|OTHER|Carmeuse Holding SA|MI|Clinton|43.038611|-84.543056|OTHER|Construction Sand and Gravel|SandAndGravel|2|St. Johns
2003090|Moscow|Surface|Intermittent|Michigan Materials and Aggregates Company|OTHER|CRH PLC|MI|Hillsdale|42.055278|-84.481944|OTHER|Construction Sand and Gravel|SandAndGravel|11|Belleville
2003094|BALDWIN|Surface|Intermittent|Constine Gravel Company|OTHER|Mark  Constine|MI|Shiawassee|42.993611|-84.284444|OTHER|Construction Sand and Gravel|SandAndGravel|3|Owosso
2003096|Amrize Edwardsburg Plant|Surface|Active|Amrize Midwest Inc.|OTHER|Amrize Ltd|MI|Cass|41.829722|-86.254167|OTHER|Construction Sand and Gravel|SandAndGravel|6|Niles MI
2003100|6000 Cone Plant|Surface|Intermittent|Halliday Sand & Gravel Inc|OTHER|Clifton  Halliday|MI|Roscommon|44.305635|-84.788009|OTHER|Construction Sand and Gravel|SandAndGravel|6|Houghton Lake MI
2003101|MCloskey 155|Surface|Active|Rusche's Trucking Inc|OTHER|Michael Lloyd  Rusche|MI|Kent|43.168611|-85.611111|OTHER|Construction Sand and Gravel|SandAndGravel|1|Comstock Park
2003112|B.C. PORTABLE CRUSHER|Surface|Intermittent|Barber Creek Sand & Gravel Inc|OTHER|Daniel  Groenke|MI|Kent|43.255278|-85.7225|OTHER|Construction Sand and Gravel|SandAndGravel|2|Kent City
2003114|McCloskey S190 #2105|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Alpena|45.068056|-83.892222|OTHER|Construction Sand and Gravel|SandAndGravel|1|Alpena
2003115|PC-5|Surface|Intermittent|Payne & Dolan Inc|OTHER|Kurt  Bechthold|MI|Delta|46.092778|-88.642222|OTHER|Construction Sand and Gravel|SandAndGravel|3|Gladstone, MI
2003118|Hazemag #2121|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Grand Traverse|45.0975|-83.411111|OTHER|Construction Sand and Gravel|SandAndGravel|2|Traverse City
2003119|McCloskey R230 #1194|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Grand Traverse|44.665833|-85.653333|OTHER|Construction Sand and Gravel|SandAndGravel|4|Traverse City
2003122|Morse Lake Pit|Surface|Intermittent|Great Lakes Excavating Services|OTHER|Curtis Patrick Moran Jr|MI|Kent|42.801667|-85.406111|OTHER|Construction Sand and Gravel|SandAndGravel|4|Alto
2003124|NIETHAMMER TRANSPORT|Surface|Intermittent|Niethammer Transport, Inc.|OTHER|Robert  Niethammer|MI|Washtenaw|42.141389|-83.5825|OTHER|Construction Sand and Gravel|SandAndGravel|3|Saline
2003131|Nashville Pit|Surface|Intermittent|High Grade Materials Co|OTHER|Amber  Hoover; Amy  Watson; James  Sturrus Jr|MI|Barry|42.598333|-85.094722|OTHER|Construction Sand and Gravel|SandAndGravel|3|Nashville
2003140|M-95 Portable Wash Plant|Surface|Intermittent|A. Lindberg & Sons, Inc.|OTHER|David J  Crimmins; Roger C  Crimmins|MI|Dickinson|45.885278|-88.043611|OTHER|Construction Sand and Gravel|SandAndGravel|2|Iron Mountain, MI
2003141|SUMBERA WASH PLANT|Surface|Intermittent|Sumbera Excavating Inc|OTHER|Joseph  Sumbera|MI|Shiawassee|43.006944|-84.296667|OTHER|Construction Sand and Gravel|SandAndGravel|5|Owosso
2003146|Hilltop-Reddog Aggregate|Surface|Active|Hilltop-Reddog Aggregate LLC|OTHER|James  Pieprzak; Terry S  Pieprzak|MI|Lapeer|43.180278|-83.056389|OTHER|Construction Sand and Gravel|SandAndGravel|1|Washington
2003147|Quincy Aggregate Resources|Surface|Active|Aggregate Resources, Inc.|OTHER|Daniel R  Balkema; Ralph T  Balkema|MI|Branch|41.938889|-84.919167|OTHER|Construction Sand and Gravel|SandAndGravel|6|Quincy
2003148|NASH PIT|Surface|Intermittent|LAKE LEELANAU EXCAVATING INC|OTHER|David K  Couturier; Daryl J  Couturier|MI|Leelanau|44.841389|-85.869167|OTHER|Construction Sand and Gravel|SandAndGravel|2|Maple City, MI
2003150|LIPPMAN II|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Grand Traverse|44.686389|-85.647222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Traverse City
2003153|Plant #1|Surface|Intermittent|Northstar Crushing & Screening, Inc.|OTHER|Curtis  Nyquist|MI|Delta|45.7425|-86.605833|OTHER|Construction Sand and Gravel|SandAndGravel|5|Gladstone, MI
2003158|SUNRISE AGGREGATES LLC|Surface|Intermittent|Sunrise Aggregates LLC|OTHER|John L  Warvel|MI|Ingham|42.536667|-84.274167|OTHER|Construction Sand and Gravel|SandAndGravel|6|Dansville
2003162|Lippmann #931|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Grand Traverse|44.686389|-85.647222|OTHER|Construction Sand and Gravel|SandAndGravel|1|Traverse City
2003163|Keestrack C6 #2113|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Grand Traverse|44.686389|-85.647222|OTHER|Construction Sand and Gravel|SandAndGravel|1|Traverse City
2003169|BILL BURTON PIT|Surface|Intermittent|Precision Excavation, Inc.|OTHER|Sarah B Burton; Frederick George Burton Jr|MI|Mackinac|46.100833|-85.739722|OTHER|Construction Sand and Gravel|SandAndGravel|1|Gould City, MI
2003188|Krouse Pit|Surface|Intermittent|Constine Gravel Company|OTHER|Mark  Constine|MI|Shiawassee|42.983056|-84.233611|OTHER|Construction Sand and Gravel|SandAndGravel|4|Owosso
2003190|RIVERFRONT GRAVEL PLANT|Surface|Intermittent|RIVERFRONT REDI-MIX, INC.|OTHER|Daniel C  Timmer|MI|Allegan|42.630556|-85.578611|OTHER|Construction Sand and Gravel|SandAndGravel|4|Wayland
2003195|Dansville Pit|Surface|Intermittent|Leavitt & Starck Excavating, Inc|OTHER|Dean  Leavitt; Thomas  Starck|MI|Ingham|42.519444|-84.233611|OTHER|Construction Sand and Gravel|SandAndGravel|4|Dansville
2003197|Flat River Gravel|Surface|Intermittent|A.T. Zylstra, LLC|OTHER|Andrew J.  Zylstra|MI|Montcalm|43.322222|-85.225278|OTHER|Construction Sand and Gravel|SandAndGravel|1|Coral
2003199|Hartland Sand and Gravel|Surface|Intermittent|Burroughs Materials Corp|OTHER|Edward C  Levy Jr|MI|Livingston|42.626667|-83.696944|OTHER|Construction Sand and Gravel|SandAndGravel|4|Hartland
2003210|T.R.P. SAND & GRAVEL|Surface|Active|T R P Sand & Gravel, Inc|OTHER|James  Pieprzak; Terry S  Pieprzak|MI|Macomb|42.805556|-82.791389|OTHER|Construction Sand and Gravel|SandAndGravel|2|China Township
2003212|Cedar Rapids 380|Surface|Intermittent|Weber Sand & Gravel, Inc.|OTHER|Geraldine A  Weber|MI|Lapeer|42.723889|-83.216389|OTHER|Construction Sand and Gravel|SandAndGravel|1|Lapeer
2003213|Delta Sand and Gravel, Inc.|Surface|Intermittent|Delta Sand and Gravel|OTHER|Edward C  Levy Jr|MI|Livingston|42.489722|-83.930278|OTHER|Construction Sand and Gravel|SandAndGravel|3|Pinckney
2003227|Buzzell Road Pit|Surface|Intermittent|Kurtis Greaves|OTHER|Mike  Greaves; Pam  Greaves|MI|Gladwin|43.973889|-84.555278|OTHER|Construction Sand and Gravel|SandAndGravel|2|Gladwin
2003233|Triple J Excavating L.L.C.|Surface|Intermittent|Triple J Excavating L.L.C.|OTHER|Robert L  Piercefield|MI|Ionia|42.951111|-85.036111|OTHER|Construction Sand and Gravel|SandAndGravel|2|Lyons
2003250|J R Aggregates|Surface|Intermittent|J R Aggregates|OTHER|Clifton  Halliday|MI|Osceola|43.937778|-85.354444|OTHER|Construction Sand and Gravel|SandAndGravel|3|Evart
2003259|Mikinaak Sand and Gravel|Surface|Intermittent|Mikinaak Sand and Gravel LLC|OTHER|Kyle R  Thom|MI|Tuscola|43.336944|-83.352222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Mayville
2003260|Carpenter Gravel Inc.|Surface|Intermittent|Carpenter Gravel, Inc.|OTHER|Todd H  Carpenter|MI|Barry|42.474444|-85.308056|OTHER|Construction Sand and Gravel|SandAndGravel|5|Delton
2003263|I-75 Aggregates|Surface|Active|I-75 Aggregates|OTHER|Barry  Bass|MI|Oakland|42.816389|-83.569444|OTHER|Construction Sand and Gravel|SandAndGravel|10|Holly
2003275|Superior Plant|Surface|Intermittent|Thumb Aggregate Sales LLC|OTHER|Charles E  Stringer|MI|Tuscola|43.603611|-83.077778|OTHER|Construction Sand and Gravel|SandAndGravel|2|Cass City
2003278|Converse Sand & Gravel|Surface|Intermittent|Converse Sand & Gravel|OTHER|Gordie L  Converse|MI|Antrim|44.932161|-85.361161|OTHER|Construction Sand and Gravel|SandAndGravel|1|Kewadin
2003290|Doans|Surface|Intermittent|D&L GEMBEL & SONS INC|OTHER|Dave L  Gembel|MI|Delta|45.734167|-86.62|OTHER|Crushed, Broken Limestone NEC|Stone|3|Garden, MI
2003292|Kolberg|Surface|Intermittent|Alpena Aggregate Inc|OTHER|Earl R  Dubey|MI|Alpena|45.061667|-83.432778|OTHER|Construction Sand and Gravel|SandAndGravel|2|Alpena
2003293|PW-7|Surface|Intermittent|Payne & Dolan Inc|OTHER|Kurt  Bechthold|MI|Iron|46.244444|-88.972222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Iron River, MI
2003297|Clous Pit|Surface|Intermittent|Eastwood Excavating, L.L.C.|OTHER|Toni L  Clous|MI|Grand Traverse|44.568611|-85.635556|OTHER|Construction Sand and Gravel|SandAndGravel|2|Kingsley
2003302|Portable Plant 104|Surface|Intermittent|Aggregate Resources, Inc.|OTHER|Daniel R  Balkema; Ralph T  Balkema|MI|Kalamazoo|42.274167|-85.519722|OTHER|Construction Sand and Gravel|SandAndGravel|2|Kalamazoo
2003303|Sandvik|Surface|Intermittent|Rusche's Trucking, Inc.|OTHER|Michael Lloyd  Rusche|MI|Kent|42.936667|-85.286111|OTHER|Construction Sand and Gravel|SandAndGravel|1|Lowell
2003305|Grass Lake Pit|Surface|Intermittent|Sultan Mining LLC|OTHER|2020 IRREV AGNES ANNE MOROUN TR UAD 12-28-2020|MI|Jackson|42.278333|-84.175|OTHER|Construction Sand and Gravel|SandAndGravel|3|Jackson
2003310|Pleasant Lake Aggregates|Surface|Active|American Aggregates of Michigan Inc|OTHER|Edward C  Levy Jr|MI|Washtenaw|42.203333|-83.922778|OTHER|Construction Sand and Gravel|SandAndGravel|2|Ann Arbor
2003311|Schunk's Enterprises Inc.|Surface|Intermittent|Schunk's Enterprises Inc.|OTHER|Lee A Schunk|MI|Clare|43.908333|-84.7275|OTHER|Construction Sand and Gravel|SandAndGravel|3|Clare
2003312|Tecumseh Plant|Surface|Active|Gerken Materials Inc.|OTHER|Brent  Gerken; Michael J  Gerken|MI|Lenawee|41.9775|-83.983889|OTHER|Construction Sand and Gravel|SandAndGravel|3|Tecumseh
2003316|VanDyk|Surface|Intermittent|Weber Sand & Gravel, Inc.|OTHER|Geraldine A  Weber|MI|Lapeer|43.182222|-83.051111|OTHER|Construction Sand and Gravel|SandAndGravel|1|Brown City
2003319|Kyser Pit|Surface|Intermittent|Risner Sand & Gravel L.L.C.|OTHER|Christopher C  Risner|MI|Ionia|42.912222|-85.2675|OTHER|Construction Sand and Gravel|SandAndGravel|1|Saranac
2003322|Screener RM 22|Surface|Intermittent|Barber Creek Sand & Gravel, Inc.|OTHER|Daniel  Groenke|MI|Kent|43.4175|-85.293056|OTHER|Construction Sand and Gravel|SandAndGravel|1|Kent City
2003323|Aggregate Resources- Gun River|Surface|Intermittent|Aggregate Resources Inc|OTHER|Daniel R  Balkema; Ralph T  Balkema|MI|Allegan|42.536944|-85.641667|OTHER|Construction Sand and Gravel|SandAndGravel|5|Martin
2003330|Finlay 312|Surface|Intermittent|Rusche Trucking, Inc.|OTHER|Michael Lloyd  Rusche|MI|Kent|42.936944|-85.286944|OTHER|Construction Sand and Gravel|SandAndGravel|2|Sparta
2003331|Grey Stone|Surface|Intermittent|Weber Sand & Gravel, Inc.|OTHER|Geraldine A  Weber|MI|Huron|42.799722|-83.529444|OTHER|Construction Sand and Gravel|SandAndGravel|1|Ubly
2003336|SP-14|Surface|Intermittent|A. Lindberg & Sons, Inc.|OTHER|David J  Crimmins; Roger C  Crimmins|MI|Marquette|46.506944|-87.664444|OTHER|Construction Sand and Gravel|SandAndGravel|2|Ishpeming, MI
2003338|MDS #2120|Surface|Intermittent|Elmer's Crane and Dozer, Inc.|OTHER|RR Holdco, Inc.|MI|Alpena|45.068056|-83.892222|OTHER|Construction Sand and Gravel|SandAndGravel|2|Lachine
2003345|WASH PLANT #20-KOLBERG #1|Surface|Intermittent|R.E. GLANCY, INC.|OTHER|Kevin Ford  Manne|MI|Cheboygan|45.395278|-84.486111|OTHER|Construction Sand and Gravel|SandAndGravel|2|Afton
2003346|WASH PLANT #45-FABTEC|Surface|Intermittent|R.E. GLANCY, INC.|OTHER|Kevin Ford  Manne|MI|Arenac|44.091944|-83.847222|OTHER|Construction Sand and Gravel|SandAndGravel|2|OMER
2003355|Finley Screen Plant|Surface|Intermittent|Chippewa County Road Commission|OTHER|Chippewa County-MI|MI|Chippewa|46.450071|-84.376034|OTHER|Construction Sand and Gravel|SandAndGravel|3|Sault Ste. Marie
2003356|Port Inland Lime Kiln|Facility|Active|Graymont Western Lime Inc.|OTHER|Graymont Ltd|MI|Schoolcraft|45.974722|-85.876944|OTHER|Lime|Stone|24|Gulliver, MI
2003358|SP-15|Surface|Intermittent|A. Lindberg & Sons, Inc.|OTHER|David J  Crimmins; Roger C  Crimmins|MI|Marquette|46.506944|-87.664444|OTHER|Construction Sand and Gravel|SandAndGravel|2|Ishpeming, MI
2003365|North Down River Rd|Surface|Intermittent|Jack  Millikin Inc|OTHER|J C  E  Millikin; J C  M  Millikin|MI|Crawford|44.678333|-84.697778|OTHER|Construction Sand and Gravel|SandAndGravel|1|Grayling
2003366|Portable 1|Surface|Intermittent|Jack Millikin Inc|OTHER|J C  E  Millikin; J C  M  Millikin|MI|Crawford|44.678333|-84.697777|OTHER|Construction Sand and Gravel|SandAndGravel|1|Grayling
2003367|Rocky-Top|Surface|Active|Rocky-Top Sand & Gravel, LLC|OTHER|Elmer  Hunderman; Douglas  Hunderman|MI|Allegan|42.717777|-85.554722|OTHER|Construction Sand and Gravel|SandAndGravel|3|Middleville
2003368|Valley View Quarry - Pioneer Crusher|Surface|Intermittent|Great Lakes Mineral Works [dba Valley View Quarry]|OTHER|Gary A Moyle|MI|Houghton|47.095556|-88.595556|OTHER|Construction Sand and Gravel|SandAndGravel|4|Houghton, MI
2003376|PW-8|Surface|Intermittent|Payne & Dolan, Inc.|OTHER|Kurt  Bechthold|MI|Iron|46.244444|-88.972222|OTHER|Construction Sand and Gravel|SandAndGravel|1|Iron River, MI
2003377|Caris Plant|Surface|Intermittent|Montcalm Aggregates|OTHER|Neil  Zalud|MI|Montcalm|43.426111|-84.915556|OTHER|Construction Sand and Gravel|SandAndGravel|1|Vestaberg
2003379|Holly Pit|Surface|Intermittent|Holly Disposal Inc|OTHER|Kathleen  Leoni|MI|Washtenaw|42.835833|-83.575556|OTHER|Construction Sand and Gravel|SandAndGravel|2|Ann Arbor
2003380|Mound Rd. Pit|Surface|Active|WIEGANDS|OTHER|Joan  Wiegand|MI|Macomb|42.735278|-83.056667|OTHER|Construction Sand and Gravel|SandAndGravel|2|Romeo
2003383|Iron City Enterprises Plant 2|Surface|Intermittent|Iron City Enterprises|OTHER|Tom J  Nemetz|MI|Menominee|45.186389|-87.616944|OTHER|Construction Sand and Gravel|SandAndGravel|2|Menominee, MI
2003388|Rock Enterprise|Surface|Intermittent|Rock Enterprise|OTHER|Gary M  Kish|MI|Genesee|43.208889|-83.877778|OTHER|Construction Sand and Gravel|SandAndGravel|2|Montrose
2003395|Carrick Trucking & Gravel Inc.|Surface|Intermittent|Carrick Trucking & Gravel Inc.|OTHER|Brian D Carrick; Mark A Carrick; Dean B Carrick|MI|Roscommon|43.098611|-84.750278|OTHER|Construction Sand and Gravel|SandAndGravel|3|Houghton Lake
2003401|Portable Gravel Plant #2|Surface|Intermittent|Fisher Construction Aggregates|OTHER|James W  Fisher|MI|Clare|43.604722|-84.700278|OTHER|Construction Sand and Gravel|SandAndGravel|2|Harrison
2003405|Screening Plant|Surface|Intermittent|Gale Briggs Inc|OTHER|Betty J  Briggs; Steve J  Briggs|MI|Eaton|42.553611|-84.848056|OTHER|Construction Sand and Gravel|SandAndGravel|2|Charlotte
2003406|Crushing Plant|Surface|Intermittent|Gale Briggs Inc|OTHER|Betty J  Briggs; Steve J  Briggs|MI|Eaton|42.553611|-84.848056|OTHER|Construction Sand and Gravel|SandAndGravel|3|Charlotte
2003412|A & J Quality Excavation Screen Plant 1|Surface|Intermittent|A & J Quality Excavation|OTHER|Gordon A  Thomas|MI|Hillsdale|42.043889|-84.7575|OTHER|Construction Sand and Gravel|SandAndGravel|1|Girard
2003421|CR Portable #1|Surface|Intermittent|Lewiston Sand & Gravel Inc|OTHER|Mike T  May; Ted J  May|MI|Montmorency|44.957778|-84.313611|OTHER|Construction Sand and Gravel|SandAndGravel|2|Lewiston
2003423|Amrize Manchester Sand and Gravel|Surface|Intermittent|Amrize Midwest Inc.|OTHER|Amrize Ltd|MI|Washtenaw|42.228611|-84.030833|OTHER|Construction Sand and Gravel|SandAndGravel|3|Manchester
2003425|Chieftan 1400|Surface|Intermittent|Midwest Gravel, Inc.|OTHER|Kevin P  Romitti|MI|Dickinson|45.796944|-88.084722|OTHER|Construction Sand and Gravel|SandAndGravel|3|Iron Mountain, MI
2003427|Dixon Rd.|Surface|Active|Carl Schlegel Inc|OTHER|Carmeuse Holding SA|MI|Jackson|42.3475|-84.484167|OTHER|Construction Sand and Gravel|SandAndGravel|3|CONCORD
2003433|Nordine Portable|Surface|Intermittent|Nordine Contracting Co.|OTHER|John Marlo  Nordine|MI|Ontonagon|46.535833|-89.281389|OTHER|Sand, Common|SandAndGravel|2|Bergland, MI
2003434|Finlay Screen Plant 390|Surface|Intermittent|Stephen Hartman Exc. Inc.|OTHER|Stephen H  Hartman|MI|Schoolcraft|45.971389|-85.871944|OTHER|Crushed, Broken Limestone NEC|Stone|2|Manistique
2003435|UNIVERSAL SCREEN PLANT|Surface|Intermittent|Carr Bros & Sons|OTHER|John R  Carr Jr|MI|Jackson|42.238333|-84.691389|OTHER|Construction Sand and Gravel|SandAndGravel|2|ALBION
2003437|Hincka Pit|Surface|Intermittent|Hincka Logging LLC|OTHER|Clarence L  Hincka Jr; William O  Hincka|MI|Presque Isle|45.261944|-83.698889|OTHER|Construction Sand and Gravel|SandAndGravel|2|Posen
2003438|CALLS PIT|Surface|Intermittent|LESTER BROTHERS EXCAVATION, INC|OTHER|James  Lester; William  Lester|MI|Jackson|42.291944|-84.285556|OTHER|Construction Sand and Gravel|SandAndGravel|2|Jackson
2003439|Kiefer Pit|Surface|Active|ECC Enterprises, LLC|OTHER|Chad L  Listerman|MI|Ionia|43.019444|-85.0125|OTHER|Construction Sand and Gravel|SandAndGravel|1|Ionia
2003440|Stoney Creek Pit|Surface|Intermittent|ECC Enterprises, LLC|OTHER|Chad L  Listerman|MI|Ionia|42.998889|-84.9125|OTHER|Construction Sand and Gravel|SandAndGravel|2|Muir
2003441|VandenBerg Bros., Inc.|Surface|Intermittent|VandenBerg Bros., Inc.|OTHER|Andrew J  VandenBerg|MI|Muskegon|43.210278|-85.87|OTHER|Construction Sand and Gravel|SandAndGravel|1|Ravenna
2003442|Lakeview Pit|Surface|Intermittent|High Grade Materials Co.|OTHER|Amber  Hoover; Amy  Watson; James  Sturrus Jr|MI|Montcalm|43.438333|-85.243889|OTHER|Construction Sand and Gravel|SandAndGravel|1|Lakeview
2003443|Crushing Plant #2|Surface|Intermittent|A. Lindberg & Sons, Inc.|OTHER|David J  Crimmins; Roger C  Crimmins|MI|Marquette|46.489167|-87.664444|OTHER|Construction Sand and Gravel|SandAndGravel|3|Ishpeming, MI
2003444|Pioneer Plant|Surface|Intermittent|Switzer Sand & Gravel Inc|OTHER|John W  Switzer|MI|Mecosta|43.708611|-85.838889|OTHER|Construction Sand and Gravel|SandAndGravel|2|Paris
2003447|Round Lake Sand and Gravel West Plt|Surface|Active|Gerken Materials Inc.|OTHER|Brent  Gerken; Michael J  Gerken|MI|Lenawee|42.029722|-84.276944|OTHER|Construction Sand and Gravel|SandAndGravel|7|Brooklyn
2003449|Pit - 55|Surface|Intermittent|Grand Rapids Gravel Company|OTHER|Dykema LP|MI|Kent|43.047222|-85.633056|OTHER|Construction Sand and Gravel|SandAndGravel|2|Belmont
2003450|Deister Wash Plant #2|Surface|Intermittent|Carr Brothers & Sons, Inc.|OTHER|John R  Carr Jr|MI|Jackson|42.32|-85.013611|OTHER|Construction Sand and Gravel|SandAndGravel|1|Albion
2003451|T-Sab Screener|Surface|Intermittent|Beckman Brothers Inc|OTHER|Matthew  Beckman|MI|Oceana|43.564167|-86.098889|OTHER|Construction Sand and Gravel|SandAndGravel|2|Hesperia
2003453|Read Box Screen|Surface|Intermittent|Joseph S Lakosky LLC|OTHER|Joseph S  Lakosky|MI|Alger|46.369444|-86.49|OTHER|Crushed, Broken Limestone NEC|Stone|2|Shingleton, MI
2003455|Crusher Spread #1|Surface|Intermittent|Bacco Construction Company|OTHER|Kyle  Fortier; Steven  Rigoni; Christopher  Rigoni|MI|Dickinson|45.850278|-88.051389|OTHER|Crushed, Broken Sandstone|Stone|2|Iron Mountain, MI
2003456|Portable Plant|Surface|Intermittent|Lester Brothers Inc.|OTHER|James  Lester; William  Lester|MI|Jackson|42.245833|-84.401111|OTHER|Construction Sand and Gravel|SandAndGravel|2|Jackson
2003457|Dry Screener|Surface|Intermittent|Albrecht Sand & Gravel Co.|OTHER|Mona  Albrecht|MI|Sanilac|43.421389|-82.834444|OTHER|Construction Sand and Gravel|SandAndGravel|1|Sandusky
2003465|Beemer's Sand & Gravel|Surface|Intermittent|Beemer's Sand & Gravel|OTHER|Cody William  Beemer|MI|Clare|44.031944|-84.737777|OTHER|Construction Sand and Gravel|SandAndGravel|1|Harrison
2003470|A & J Quality Excavation Crusher 2|Surface|Intermittent|A & J Quality Excavation|OTHER|Gordon A  Thomas|MI|Hillsdale|42.0575|-84.785|OTHER|Construction Sand and Gravel|SandAndGravel|1|Litchfield
2003472|Radar Road Pit|Surface|Intermittent|Fox Aggregate LLC|OTHER|Michael Joseph  Fox|MI|Chippewa|46.458611|-84.386389|OTHER|Construction Sand and Gravel|SandAndGravel|1|Sault St Marie
2003473|Great Lakes Mineral - #623 Screen Plant|Surface|Intermittent|Valley View Quarry|OTHER|Gary A Moyle|MI|Houghton|47.091944|-88.594167|OTHER|Construction Sand and Gravel|SandAndGravel|1|Houghton, MI
2003474|Lippmann 5165|Surface|Intermittent|Kalin Construction Co. Inc.|OTHER|Gerald  Kalin|MI|Berrien|43.005|-84.986111|OTHER|Construction Sand and Gravel|SandAndGravel|3|Fowler
2003478|Ohio Screen/Rogers Pit|Surface|Intermittent|Cook Brothers Excavating, Inc.|OTHER|Bruce  Cook|MI|Ionia|42.884722|-84.920556|OTHER|Construction Sand and Gravel|SandAndGravel|1|Portland
